STATE,YEAR,EVENT_COUNT,INJURIES_DIRECT_COUNT,DEATHS_DIRECT_COUNT,DEATHS_INDIRECT_COUNT,DAMAGE_PROPERTY_EVENT_SUM,EVENT
NEW JERSEY,2001,20,0,0,0,75500.0,Wildfire
NEW JERSEY,2002,32,0,0,0,25527500.0,Wildfire
NEW JERSEY,2005,5,0,0,0,25030.0,Wildfire
NEW JERSEY,2006,3,0,0,0,250000.0,Wildfire
NEW JERSEY,2007,7,1,0,0,250000.0,Wildfire
NEW JERSEY,2008,10,1,0,0,27500.0,Wildfire
NEW JERSEY,2009,8,0,0,0,0.0,Wildfire
NEW JERSEY,2010,10,1,0,0,25000.0,Wildfire
NEW JERSEY,2011,8,0,0,0,250025000.0,Wildfire
NEW JERSEY,2012,25,0,0,0,2800060.0,Wildfire
NEW JERSEY,2013,10,0,0,0,2500.0,Wildfire
NEW JERSEY,2014,10,0,0,0,0.0,Wildfire
NEW JERSEY,2015,8,0,0,0,250000.0,Wildfire
NEW JERSEY,2016,1,0,0,0,2500.0,Wildfire
NEW JERSEY,2019,1,0,0,0,25000.0,Wildfire
NEW JERSEY,2021,1,1,0,0,0.0,Wildfire
NEW JERSEY,2022,1,0,0,0,0.0,Wildfire
NEW MEXICO,1996,5,0,0,0,25000.0,Wildfire
NEW MEXICO,2000,3,0,0,0,0.0,Wildfire
NEW MEXICO,2002,4,0,0,0,25000.0,Wildfire
NEW MEXICO,2004,2,0,0,0,30.0,Wildfire
NEW MEXICO,2006,2,2,0,0,30.0,Wildfire
NEW MEXICO,2007,1,0,0,0,0.0,Wildfire
NEW MEXICO,2008,4,0,0,0,0.0,Wildfire
NEW MEXICO,2009,1,0,0,0,2500.0,Wildfire
NEW MEXICO,2010,2,0,0,0,0.0,Wildfire
NEW MEXICO,2011,19,2,0,0,2507530.0,Wildfire
NEW MEXICO,2012,8,1,0,0,2500.0,Wildfire
NEW MEXICO,2013,8,0,0,0,25000.0,Wildfire
NEW MEXICO,2014,5,0,0,0,2500.0,Wildfire
NEW MEXICO,2015,2,0,0,0,275000.0,Wildfire
NEW MEXICO,2016,2,0,0,0,2502500.0,Wildfire
NEW MEXICO,2017,4,2,1,0,252500.0,Wildfire
NEW MEXICO,2018,5,0,0,0,27500.0,Wildfire
NEW MEXICO,2019,2,1,0,0,0.0,Wildfire
NEW MEXICO,2020,1,0,0,0,0.0,Wildfire
NEW MEXICO,2021,4,1,0,0,275000.0,Wildfire
NEW MEXICO,2022,19,3,1,0,302500.0,Wildfire
NEW YORK,2001,4,1,0,0,2500.0,Wildfire
NEW YORK,2002,24,0,0,0,5000.0,Wildfire
NEW YORK,2008,1,0,0,0,0.0,Wildfire
NEW YORK,2012,1,0,0,0,0.0,Wildfire
NEW YORK,2020,1,0,0,0,2500.0,Wildfire
NORTH CAROLINA,1998,1,0,0,0,0.0,Wildfire
NORTH CAROLINA,2000,5,0,0,0,2500.0,Wildfire
NORTH CAROLINA,2007,4,0,0,0,50000030.0,Wildfire
NORTH CAROLINA,2008,4,0,0,0,0.0,Wildfire
NORTH CAROLINA,2010,2,0,0,0,25000.0,Wildfire
NORTH CAROLINA,2011,8,0,0,0,277500.0,Wildfire
NORTH CAROLINA,2012,2,0,0,0,2500.0,Wildfire
NORTH CAROLINA,2014,1,0,0,0,0.0,Wildfire
NORTH CAROLINA,2015,1,0,0,0,25000.0,Wildfire
NORTH CAROLINA,2016,5,0,0,0,250000.0,Wildfire
NORTH CAROLINA,2021,1,0,0,0,0.0,Wildfire
NORTH DAKOTA,2002,3,0,0,0,0.0,Wildfire
NORTH DAKOTA,2003,4,1,0,0,250000.0,Wildfire
